,0
1824,172.73
1825,173.83
1826,175.13
1827,176.63
1828,176.23
1829,174.14
1830,172.72
1831,172.53
1832,171.97
1833,172.11
1834,172.24
1835,172.5
1836,173.05
1837,172.74
1838,171.33
1839,170.71
1840,167.51
1841,168.19
1842,168.71
1843,168.96
1844,168.28
1845,167.49
1846,166.54
1847,168.23
1848,167.91
1849,167.2
1850,166.71
1851,166.41
1852,166.88
1853,167.01
1854,167.07
1855,169.18
1856,170.66
1857,170.54
1858,171.65
1859,173.05
1860,172.99
1861,173.86
1862,173.75
1863,174.67
1864,176.63
1865,176.45
1866,176.85
1867,177.72
1868,178.03
1869,180.33
1870,183.39
1871,185.73
1872,185.6
1873,185.71
1874,185.23
1875,182.35
1876,184.79
1877,183.41
1878,184.18
1879,185.96
1880,185.7
1881,186.76
1882,186.67
1883,183.89
1884,181.54
1885,181.76
1886,182.69
1887,181.15
1888,183.35
1889,183.48
1890,182.58
1891,182.17
1892,181.54
1893,181.63
1894,182.07
1895,181.39
1896,182.35
1897,182.22
1898,182.25
1899,181.47
1900,181.58
1901,186.26
1902,190.53
1903,189.82
1904,192.42
1905,193.05
1906,194.23
1907,194.07
1908,194.63
1909,192.48
1910,192.55
1911,192.87
1912,194.06
1913,195.31
1914,196.92
1915,196.13
1916,194.45
1917,195.29
1918,195.67
1919,195.13
1920,195.39
1921,199.84
1922,200.23
1923,200.18
1924,200.37
1925,202.36
1926,202.01
1927,203.31
1928,203.48
1929,202.04
1930,203.42
1931,206.08
1932,204.62
1933,205.42
1934,207.36
1935,208.52
1936,209.69
1937,209.83
1938,210.69
1939,210.95
1940,213.82
1941,215.31
1942,215.23
1943,216.11
1944,215.82
1945,217.32
1946,217.95
1947,217.38
1948,217.54
1949,218.4
1950,217.99
1951,219.42
1952,219.3
1953,222.49
1954,222.71
1955,220.38
1956,222.12
1957,222.2
1958,222.95
1959,221.62
1960,221.87
1961,223.02
1962,225.5
1963,225.08
1964,223.76
1965,224.16
1966,220.74
1967,221.2
1968,220.79
1969,218.64
1970,216.28
1971,213.94
1972,213.49
1973,212.66
1974,214.75
1975,215.78
1976,213.97
1977,214.43
1978,214.02
1979,214.82
