,0
1255,49.1
1256,50.19
1257,50.33
1258,50.83
1259,49.64
1260,49.02
1261,47.94
1262,47.73
1263,49.17
1264,49.79
1265,49.74
1266,50.01
1267,50.16
1268,50.87
1269,50.44
1270,51.08
1271,50.53
1272,49.97
1273,49.85
1274,49.85
1275,50.03
1276,49.95
1277,50.7
1278,51.55
1279,51.2
1280,51.26
1281,51.81
1282,52.19
1283,52.5
1284,51.51
1285,51.05
1286,50.8
1287,50.82
1288,50.07
1289,50.12
1290,50.11
1291,50.37
1292,50.79
1293,52.16
1294,52.82
1295,53.17
1296,52.85
1297,53.27
1298,53.26
1299,53.77
1300,53.45
1301,52.51
1302,52.27
1303,52.02
1304,52.81
1305,52.08
1306,51.78
1307,51.71
1308,51.46
1309,51.78
1310,51.61
1311,51.47
1312,51.43
1313,51.42
1314,51.7
1315,52.49
1316,52.81
1317,52.73
1318,52.46
1319,52.29
1320,51.88
1321,51.57
1322,51.01
1323,50.64
1324,51.19
1325,51.16
1326,50.79
1327,51.97
1328,51.2
1329,50.47
1330,51.16
1331,51.3
1332,51.39
1333,51.69
1334,52.47
1335,52.7
1336,51.2
1337,51.32
1338,51.07
1339,50.97
1340,51.47
1341,51.68
1342,51.12
1343,50.62
1344,50.62
1345,50.51
1346,50.22
1347,50.02
1348,49.18
1349,48.52
1350,46.93
1351,47.6
1352,47.61
1353,47.64
1354,47.1
1355,46.25
1356,44.98
1357,44.24
1358,43.43
1359,43.38
1360,43.03
1361,43.39
1362,44.14
1363,42.52
1364,42.65
1365,43.46
1366,42.75
1367,43.13
1368,43.63
1369,43.76
1370,43.8
1371,44.68
1372,45.1
1373,45.59
1374,46.63
1375,46.46
1376,46.43
1377,46.09
1378,46.11
1379,46.01
1380,47.4
1381,46.23
1382,46.44
1383,47.53
1384,47.93
1385,49.39
1386,49.52
1387,49.56
1388,49.32
1389,49.58
1390,49.9
1391,50.63
1392,51.46
1393,49.63
1394,49.36
1395,49.74
1396,49.69
1397,50.68
1398,50.49
1399,49.65
1400,49.66
1401,49.83
1402,49.98
1403,50.15
1404,49.81
1405,50.16
1406,51.02
1407,50.96
1408,50.88
1409,51.05
1410,50.57
1411,50.65
1412,50.83
1413,51.16
1414,49.76
1415,49.75
1416,49.42
1417,49.76
1418,49.36
1419,49.58
1420,51.08
1421,50.87
1422,51.89
1423,52.01
1424,51.64
1425,51.58
1426,53.03
1427,52.17
1428,52.17
1429,52.97
1430,52.0
1431,52.44
1432,53.3
1433,53.11
1434,53.43
1435,53.34
1436,54.76
1437,55.49
1438,56.71
1439,56.41
1440,55.91
1441,55.83
1442,55.67
1443,55.67
1444,55.56
1445,56.33
1446,56.69
1447,56.15
1448,55.88
1449,55.99
1450,56.28
1451,56.31
1452,56.11
1453,56.46
1454,56.61
1455,56.43
1456,57.26
1457,57.43
1458,58.39
1459,58.98
1460,59.63
1461,59.22
1462,59.28
1463,59.83
1464,60.18
1465,59.37
1466,59.87
1467,59.02
1468,59.57
1469,60.66
1470,60.85
1471,60.27
1472,59.49
1473,58.67
1474,57.65
1475,57.28
1476,57.16
1477,57.35
1478,57.13
1479,59.22
1480,57.5
1481,57.58
1482,57.11
1483,56.64
1484,56.81
1485,56.62
1486,57.22
1487,57.69
1488,58.74
1489,58.39
1490,58.1
1491,58.42
1492,57.54
1493,57.49
1494,57.38
1495,56.69
1496,57.2
1497,55.89
1498,56.03
1499,56.51
1500,57.8
1501,57.5
1502,57.58
1503,58.45
1504,58.01
1505,58.53
1506,58.11
1507,58.22
1508,58.3
1509,57.87
1510,58.67
1511,59.44
1512,60.46
1513,60.28
1514,60.48
1515,59.96
1516,60.04
1517,60.91
1518,61.28
1519,63.0
1520,61.93
1521,62.04
1522,60.85
1523,61.15
1524,61.31
1525,61.86
1526,60.41
1527,60.09
1528,61.17
1529,60.86
1530,61.39
1531,60.77
1532,59.94
1533,59.47
1534,58.54
1535,58.65
1536,57.39
1537,56.58
1538,55.46
1539,56.14
1540,56.89
1541,56.7
1542,57.74
1543,57.97
1544,57.93
1545,57.16
1546,56.7
1547,56.93
1548,57.29
1549,57.31
1550,58.44
1551,58.0
1552,58.96
1553,58.86
1554,58.51
1555,58.3
1556,57.52
1557,57.9
1558,56.88
1559,56.4
1560,56.46
1561,56.74
1562,56.0
1563,55.4
1564,54.87
1565,55.11
1566,55.67
1567,55.87
1568,54.24
1569,53.48
1570,53.37
1571,53.73
1572,54.35
1573,54.81
1574,55.33
1575,56.6
1576,56.02
1577,55.32
1578,56.1
1579,53.86
1580,53.85
1581,53.62
1582,54.09
1583,53.09
1584,53.02
1585,52.64
1586,51.88
1587,51.62
1588,50.96
1589,51.46
1590,51.76
1591,50.85
1592,50.83
1593,52.35
1594,52.03
1595,51.84
1596,51.84
1597,51.63
1598,51.5
1599,52.51
1600,51.46
1601,51.81
1602,52.56
1603,52.66
1604,52.9
1605,52.2
1606,51.79
1607,53.27
1608,53.49
1609,54.18
1610,54.08
1611,53.79
1612,52.8
1613,53.4
1614,53.36
1615,53.53
1616,53.69
1617,52.74
1618,53.28
1619,51.68
1620,51.18
1621,51.13
1622,51.71
1623,51.57
1624,51.18
1625,51.21
1626,51.36
1627,51.45
1628,50.31
1629,49.51
1630,49.31
1631,49.7
1632,50.34
1633,50.13
1634,49.87
1635,49.47
1636,49.33
1637,49.24
1638,50.0
1639,49.45
1640,48.66
1641,49.42
1642,48.38
1643,49.77
1644,51.41
1645,52.02
1646,52.07
1647,51.94
1648,52.11
1649,52.09
1650,50.51
1651,50.3
1652,49.77
1653,50.03
1654,50.9
1655,51.36
1656,52.23
1657,52.04
1658,52.19
1659,52.1
1660,52.33
1661,52.45
1662,52.73
1663,53.87
1664,54.68
1665,54.48
1666,53.35
1667,53.71
1668,54.22
1669,53.81
1670,53.52
1671,53.13
1672,52.84
1673,52.62
1674,52.62
1675,51.69
1676,52.75
1677,53.41
1678,52.06
1679,52.88
1680,54.17
1681,54.4
1682,54.79
1683,55.42
1684,56.09
1685,55.72
1686,56.21
1687,56.37
1688,55.97
1689,55.41
1690,55.38
1691,55.0
1692,55.7
1693,55.03
1694,55.68
1695,55.83
1696,57.86
1697,58.04
1698,58.59
1699,57.26
1700,56.99
1701,56.81
1702,56.11
1703,56.36
1704,56.23
1705,56.34
1706,56.52
1707,55.18
1708,54.88
1709,54.01
1710,53.07
1711,53.65
1712,55.56
1713,55.04
1714,55.6
1715,55.54
1716,55.17
1717,56.12
1718,55.33
1719,55.22
1720,55.36
1721,55.51
1722,55.15
1723,55.52
1724,55.51
1725,54.82
1726,55.26
1727,55.49
1728,55.55
1729,55.94
1730,56.48
1731,56.14
1732,55.49
1733,55.12
1734,57.06
1735,58.26
1736,58.48
1737,58.52
1738,58.61
1739,58.7
1740,59.03
1741,58.15
1742,58.93
1743,57.89
1744,56.66
1745,56.09
1746,56.06
1747,55.99
1748,55.41
1749,56.2
1750,56.41
1751,56.29
1752,56.81
1753,56.37
1754,55.81
1755,55.5
1756,54.88
1757,55.34
1758,55.38
1759,55.77
1760,54.87
1761,55.34
1762,55.65
1763,55.04
1764,54.22
1765,55.1
1766,55.8
1767,56.44
1768,56.07
1769,56.03
1770,56.4
1771,56.25
1772,56.81
1773,56.01
1774,55.22
1775,55.16
1776,53.91
1777,53.47
1778,53.55
1779,52.71
1780,52.38
1781,52.46
1782,52.17
1783,51.53
1784,50.59
1785,51.08
1786,51.59
1787,51.55
1788,51.94
1789,52.18
1790,52.28
1791,53.02
1792,52.23
1793,53.81
1794,53.17
1795,53.24
1796,51.43
1797,52.63
1798,52.0
1799,53.09
1800,53.24
1801,53.45
1802,53.19
1803,53.66
1804,53.68
1805,53.5
1806,53.82
1807,55.17
1808,56.46
1809,56.86
1810,56.88
1811,55.66
1812,53.91
1813,53.59
1814,52.89
1815,52.82
1816,53.72
1817,52.82
1818,52.82
1819,52.83
1820,52.46
1821,52.94
1822,53.71
1823,54.5
1824,54.44
1825,54.36
1826,53.67
1827,54.45
1828,54.39
1829,54.72
1830,53.98
1831,53.96
1832,55.06
1833,55.03
1834,52.86
1835,51.62
1836,52.16
1837,52.28
1838,52.64
1839,53.17
1840,53.7
1841,54.99
1842,55.35
1843,54.49
1844,54.86
1845,54.85
1846,55.13
1847,56.23
1848,56.43
1849,55.66
1850,56.37
1851,56.86
1852,56.44
1853,56.68
1854,56.41
1855,56.16
1856,56.03
1857,56.58
1858,56.3
1859,56.34
1860,57.01
1861,56.23
1862,55.51
1863,55.15
1864,55.62
1865,55.4
1866,54.56
1867,53.71
1868,53.69
1869,53.97
1870,53.83
1871,53.91
1872,53.27
1873,53.27
1874,54.25
1875,54.12
1876,54.84
1877,54.59
1878,54.41
1879,56.12
1880,55.89
1881,56.08
1882,56.39
1883,56.33
1884,56.25
1885,55.34
1886,55.25
1887,55.11
1888,54.72
1889,54.62
1890,54.82
1891,54.29
1892,54.37
1893,52.0
1894,52.67
1895,54.09
1896,53.42
1897,52.31
1898,52.56
1899,51.35
1900,52.09
1901,52.28
1902,53.24
1903,51.85
1904,53.11
1905,52.99
1906,53.99
1907,53.43
1908,52.34
1909,52.1
1910,52.41
1911,52.42
1912,52.3
1913,53.16
1914,53.63
1915,53.18
1916,52.29
1917,52.69
1918,54.67
1919,54.55
1920,54.96
1921,54.04
1922,53.15
1923,52.06
1924,52.13
1925,52.65
1926,52.68
1927,52.41
1928,52.63
1929,51.79
1930,51.55
1931,51.48
1932,51.2
1933,52.02
1934,52.51
1935,52.57
1936,52.0
1937,51.82
1938,51.05
1939,51.0
1940,50.09
1941,49.42
1942,48.39
1943,49.25
1944,48.4
1945,49.25
1946,49.1
1947,48.13
1948,48.46
1949,48.56
1950,47.86
1951,47.6
1952,47.03
1953,47.11
1954,47.24
1955,47.21
1956,47.4
1957,46.01
1958,46.64
1959,46.1
1960,45.43
1961,45.34
1962,45.57
1963,46.07
1964,45.65
1965,45.54
1966,46.54
1967,46.83
1968,47.15
1969,47.04
1970,46.3
1971,46.3
1972,46.99
1973,47.05
1974,46.54
1975,47.76
1976,47.98
1977,47.92
1978,48.03
1979,46.37
1980,46.88
1981,47.34
1982,46.4
1983,47.23
1984,49.23
1985,49.71
1986,48.72
1987,49.99
1988,50.07
1989,51.0
1990,51.91
1991,53.16
1992,53.7
1993,54.34
1994,53.9
1995,53.07
1996,54.27
1997,54.87
1998,55.1
1999,55.83
2000,55.28
2001,54.89
2002,53.97
2003,54.31
2004,54.39
2005,55.0
2006,55.28
2007,54.53
2008,55.0
2009,54.96
2010,54.65
2011,55.59
2012,55.84
2013,56.22
2014,55.72
2015,57.04
2016,56.85
2017,56.35
2018,54.42
2019,54.29
2020,53.79
2021,55.26
2022,55.59
2023,55.5
2024,55.81
2025,55.36
2026,55.81
2027,55.06
2028,54.84
2029,55.05
2030,56.96
2031,57.12
2032,56.43
2033,56.42
2034,55.84
2035,55.99
2036,55.82
2037,56.99
2038,56.93
2039,56.2
2040,56.23
2041,56.97
2042,57.29
2043,56.49
2044,56.74
2045,56.93
2046,57.74
2047,58.33
2048,58.53
2049,58.9
2050,58.61
2051,58.47
2052,59.34
2053,58.97
2054,59.04
2055,59.0
2056,59.23
2057,59.2
2058,58.56
2059,58.56
2060,58.68
2061,59.03
2062,59.91
2063,59.62
2064,59.09
2065,58.6
2066,58.64
2067,58.84
2068,59.84
2069,60.17
2070,60.79
2071,61.17
2072,61.0
2073,60.99
2074,61.87
2075,60.59
2076,59.63
2077,59.72
2078,60.93
2079,61.36
2080,60.46
2081,62.05
2082,62.97
2083,62.58
2084,61.31
2085,61.42
2086,62.31
2087,61.55
2088,61.55
2089,61.44
2090,59.96
2091,58.96
2092,58.1
2093,57.4
2094,57.71
2095,57.92
2096,56.81
2097,56.25
2098,55.95
2099,56.01
2100,55.81
2101,55.63
2102,56.71
2103,56.14
2104,55.14
2105,54.62
2106,52.99
2107,53.12
2108,52.45
2109,52.6
2110,53.12
2111,53.43
2112,53.39
2113,52.39
2114,54.11
2115,53.53
2116,54.61
2117,54.9
2118,54.57
2119,54.77
2120,54.8
2121,54.2
2122,54.11
2123,54.44
2124,55.99
2125,56.08
2126,56.81
2127,58.12
2128,59.4
2129,59.56
2130,57.93
2131,58.85
2132,59.59
2133,59.26
2134,59.63
2135,60.59
2136,60.58
2137,59.21
2138,59.44
2139,59.81
